question,choices,answer
Changes in the pH of soil can cause plants to decay and leave what for future plants?,"['seeds', 'fossil fuels', 'earthworms', 'minerals', 'bugs', 'nutrients', 'it decreases', 'roots']",D
Bears are proportionally weighted on a balance for discovering what?,"['size', 'traits', 'mass', 'age', 'energy', 'forces', 'snps', 'shape']",C
How does water turn to ice?,"['adding air', 'the bending of a ray of light', 'warm air moving into cold air', 'increasing heat energy', 'it used to be covered by water', 'evaporation', 'adding salt', 'reducing heat energy']",H
The Earth revolving around the Sun causes,"['flow of electrons', 'tides to rise and fall', 'daylight changes', 'scattered light', 'dry conditions', 'plate movements', 'wind direction', 'global warming']",C
what is used by humans for communication over long distances?,"['fibers', 'neurons', 'whispering', 'nokia', 'breathing', 'power', 'sharing thoughts', 'copper']",D
What protects internal organs?,"['feet', 'heart', 'metal', 'masks', 'fungi', 'fur', 'teeth', 'ribs']",H
What is not possible without ribosomes?,"['growth', 'death', 'fusion', 'earth', 'life', 'rocks', 'stones', 'tumor']",E
The city bus is used for moving what?,"['cars', 'movement', 'humans', 'ideas', 'people', 'heat', 'cities', 'animals']",E
An ecosystem's what increases its productivity and stability,"['elevation', 'complexity', 'quality of life', 'seasons', 'seasonal changes', 'animal survival', 'trees', 'plants growth']",B
What is soil erosion?,"['enormous damage to homes', ""movements in the earth's crust"", 'soil regrowth', 'massive damage', 'soil fertilization', 'soil loss through hurricanes', 'soil loss through human works', 'fissures of hot acidic water']",F
periscopes are used to find out what about objects,"['microscopic', 'density', 'location', 'weight', 'light', 'energy', 'observe it', 'age']",C
A rubber band snapping can cause the particles to do what?,"['separate', 'kinetic energy', 'divide', 'attach', 'electrically', 'mechanical', 'waves', 'make sound']",H
What phylum are Nematodes in?,"['most plants', 'ferns', 'parasites', 'epidermis', 'white', 'insects', 'graptolites', 'nematoda']",H
What are vertebrates?,"['voles', 'pigs', 'otters', 'fish', 'toads', 'koalas', 'birds', 'humans']",D
Elements to the right of the semiconductors are far what in number?,"['size', 'hole', 'fewer', 'eight', 'calcium', 'several', 'solid', 'shells']",C
Most people can survive only a few days without what?,"['h2o', 'urea', 'co2', 'beds', 'houses', 'air', 'nacl', 'h20']",H
What can can cause an increase in the temperature of the lower atmosphere?,"['solar flares', 'burning fossil fuels', 'gas expanding', 'dehydration', 'warm air moving into cold air', 'radio waves', 'greenhouse gasses', 'greenhouse gases']",B
Hummingbirds are what they are today as a necessary consequence of their relationship to what?,"['a feeder', 'humans', 'bees', 'survival', 'animals', 'plants', 'earth', 'weeds']",F
what is usually larger than streams?,"['bathtubs', 'h2o from a tap', 'loose soil', 'body water', 'an object', 'puddles', 'euphrates', 'four limbs']",G
What has a positive impact on forests?,"['genetic diversity', 'some invertebrates', 'planting trees', 'food and shelter', 'lowered energy cost', 'extinction of species', 'logging', 'canopy removal']",C
what does an object reflect toward the eye to be seen?,"['rain or sun shine', 'kinetic energy', 'energy', 'heat energy', 'rays or beams', 'sensory neurons', 'electrical energy', 'sunlight']",E
Rocks that are formed by deposition are then what to form a new generation,"['calcite', 'break off', 'smooth', 'soils', 'cracking', 'streams', 'eroded', 'growth']",G
What part of a bird's body is generally adapted to the kind of food that they eat?,"['bill', 'skin', 'growth', 'sugar', 'fat', 'h 2 o', 'organ', 'muscle']",A
What does a vehicle's speedometer show the driver?,"['wind', 'gauge', '17', 'mph', 'thermometer', '100', 'barometer', 'mohs']",D
Adding sulfur to soil can cause what?,"['contamination', 'flooding', 'plants to die', 'pollution', 'chemical reaction', 'greenhouse gasses', 'global warming', 'harmful substances']",C
What allows organisms to give rise to offspring?,"['peachleaf willow', 'colon', 'lungs', 'fertilization', 'spread flower seeds', 'photosynthesis', 'aerobic capacity', 'plants growth']",D
What is the final stage of mitosis?,"['anaphase', 'metaphase', 'prophase', 'rapid expansion', 'cytokinesis', 'autumn', 'plants growth', 'most plants']",E
Vessels that bring blood to the hard have lower blood pressure than,"['the skin', 'arteries', 'archery', 'heat or cold', 'exercise', 'artefact', 'artesan', 'lungs']",B
What comes from eggs?,"['pancakes', 'dogs', 'seeds', 'allergies', 'snails', 'cats', 'pollen', 'sound']",E
Sperms can help prokaryotes what?,"['live', 'work', 'move', 'form', 'grow', 'growth', 'energy', 'fusion']",C
what is a form of diffusion?,"['move to another area', 'vesicle transport', 'by wind and rain', 'through water', 'soil movement', 'by making heat', 'evaporation', 'veins and arteries']",B
What can happen when a body of water receives more water then it can hold?,"['continents drifting', 'massive damage', 'dangerous', 'destroy bridges', 'build bridges', 'destroy crops', 'freeze', 'sink']",F
What have shells?,"['keeps the organism warm', 'lima beans', 'whales', 'objects that have mass', 'it needs them', 'most cephalopods', 'barnacles', 'sharks']",F
What are used for sensing sounds by animals?,"['ears', 'echolocation', 'birds', 'fibers', 'toads', 'the nose', 'frogs', 'the blood']",A
what fossils have to be found in a place to signify the place used to be covered by water?,"['bullfrogs', 'sediment', 'sea urchins', 'dinosaurs', 'barnacles', 'humans', 'patch reefs', 'natural gas']",E
What causes muscle fibers to get shorter?,"['friction', 'acetic acid', 'heat or cold', 'sweating', 'electrically', 'resistance', 'damages them', 'exercise']",H
Water vapor cooling causes that water vapor to do what?,"['heating liquids', 'boiling', 'it gets heated up', 'heat energy', 'chemical changes', 'solid liquid gas', 'evaporation', 'release energy']",H
Which tool can help a driver prevent accidents?,"['speedometer', 'lamphreys', 'gas meter', 'safe driving', 'weater', 'safe operation', 'the cervix', 'potassium']",A
What organ do you need to see light and create vision,"['brain', 'eye', 'light bulb', 'man', 'ligt', 'ganglia', 'cell', 'look']",B
What attracts pollinators?,"['daisy', 'wind', 'amoeba', 'pollen', 'ant', 'orchids', 'flowers', 'honeybee']",A
what will creatures do if humans disturb them?,"['kill them', 'reproduce', 'survive', 'threatened', 'migrate', 'vibrates', 'murmur', 'move']",E
What does using a car require?,"['burning gasoline', 'burning wood', 'electrical energy', 'a hydraulic system', 'driving a boat', 'burning tires', 'time and energy', 'hydrogen and oxygen']",A
Plants can be infected by what?,"['human pathogens', 'infected meat', 'pesticides', 'insects', 'human papillomavirus', 'viruses', 'fungi', 'bacteria']",F
what can cause animals to leave an environment?,"['mines', 'sunlight', 'wind', 'floods', 'trees', 'animal waste', 'chemicals', 'drought']",D
What do cold fronts cause?,"['death', 'complex', 'wind', 'streams', 'deadly', 'disease', 'havoc', 'mildew']",G
A possible outcome of scraping oneself on a contaminated object?,"['hyperthyroidism', 'hypothyroidism', 'chemical reaction', 'chemical changes', 'limb amputation', 'decrease bodily water', 'sweating', 'decrease stamina']",E
"To learn more about the average weather, it is essential to:","['staying warm', 'observe it', 'argue about it', 'ignore it', 'survive', 'temperature', 'a computer', 'write about it']",B
What does electricity help humans do?,"[""increases a body's strength"", 'time travel', 'remember things', 'magic', 'lowered energy cost', 'relieve pain', 'move to different locations', 'live in cold climates']",H
Centrioles are organelles involved in creating what,"['fruit', 'cell walls', 'energy', 'allow growth', 'energy', 'pollen', 'movement', 'new cells']",H
What are a source of food for many fish species?,"['layers of fat', 'bird species', 'human species', 'keystone species', 'organic compounds', 'barnacles', 'gastropod shells', 'species of deer']",D
what increases genetic diversity?,"['deoxyribonucleic acid', 'males and females', 'h2o', 'death', 'same sex marriage', 'combining egg and sperm', 'rapid expansion', 'by coral exoskeletons']",F
what is essential for evolution?,"['hurricanes', ""that material's properties"", 'remains of prehistoric life', ""the body's largest organ"", 'revolutions', 'plant reproduction', 'natural disasters', 'random changes in genes']",H
what gets energy from sunlight?,"['organisms and their habitat', 'earth orbiting the sun', 'microscopic organisms', 'peachleaf willow', 'caves', 'density', 'objects that have mass', 'ocean floor']",A
Blowing on a fire increases what near a fire?,"['the amount of oxygen', 'the sounds', 'kinetic energy', 'chlorofluorocarbons', 'the firewood', 'converting electricity to heat', 'heat energy', 'the electricity']",A
"in evolution, what changes in living things over time?","['traits', 'gravity', 'oxygen', 'mammals', 'h2o', 'alleles', 'animals', 'insects']",A
What causes water to become steam?,"['condensation', 'movement of tectonic plates', 'increasing pressure', 'an engine', 'evaporation', 'heating liquids', 'reducing temperature', 'adding heat energy']",H
A visco-elastic substance in the body is,"['fluid', 'blood', 'fat', 'osculum', 'finger nails', 'smooth', 'bone', 'teeth']",B
Abalone is an example of an animal that:,"['refract or absorb', 'they have webbed feet', 'important habitats', 'plant growth is reduced', 'it keeps an organism warm', 'reproduces sexually', 'decreases its bodily water', 'four limbs']",F
What may be stored in sedimentary rock for millions of years.,"['sand castles', 'chemical energy', 'heat energy', 'millions of dollars', 'a fuel source', 'energy', 'in sediment', 'stored animal fur']",E
what moves through different materials at different rates,"['silk', 'speed', 'food', 'corn', 'weater', 'colors', 'sound', 'metal']",G
What works by summing kinetic energy and potential energy?,"['riding a bike', 'transportation technology', 'adding heat', 'an automobile engine', 'circulatory systems', 'a hydraulic system', 'thyroid-stimulating hormone', 'heterotrophs']",D
what type of trees have woody trunks?,"['h2o', 'plants', 'sunflowers', 'cacti', 'evergreens', 'trees', 'graptolites', 'elephants']",E
Cells what as well as shape is related to their forms and functions,"['orientation', 'species', 'small', 'muscle', 'ferns', 'host', 'grow', 'size']",H
infancy is the period of most rapid growth after what happens?,"['eight', 'pigmentation', 'death', 'canis lupus', 'amount of heat', 'illness', 'meters', 'being born']",H
What can help with seeing in the dark?,"['bushes', 'eyedroppers', 'magic', 'satellites', 'cactuses', 'electricity', 'telescopes', 'focusing a lens']",F
Playing is one way organisms that have ingestive metabolism learn how to what?,"['propagate', 'instinct', 'grow', 'nutrients', 'die', 'behave', 'survive', 'grow well']",F
what do some touch receptors sense differences in?,"['voltage', 'visible energy', 'fingers', 'refraction of light', 'gravity shifts', 'amount of heat', 'the skin', 'change in density']",F
What can be determined with radioactive dating?,"['the age of algae', 'the age of flowers', 'the age of mammals', 'basic building blocks of life', 'dead organisms', 'movement of tectonic plates', 'the age of petrified wood', 'objects that have mass']",G
What kind of bodies do earthworms have?,"['non-segmented', 'roots', 'slimy', 'fertile', 'bioaerosols', 'vertebrate', 'more abundant', 'segmented']",H
What appliance can keep food good a long time?,"['toaster', 'fuel cells', 'cooking', 'a hydraulic system', 'an electric stove', 'oven', 'refrigerator', 'vacuum cleaner']",G
What does immunization cause?,"['amino acids', 'sweating', 'immunoglobulin deficiency', 'nutrition', 'resistance', 'recovery', 'fever', 'immunity']",H
meiosis is the type of cell division that produces what?,"['most plants', 'organs', 'plant reproduction', 'ova and spermatozoa', 'remains of prehistoric life', 'hydrogen', 'mitosis', 'allow growth']",D
What enables the body to grow?,"['single-celled organisms', 'aerobic capacity', 'by coral exoskeletons', 'carbohydrates', 'genetic material', 'deoxyribonucleic acid', 'the digestive system', 'males and females']",G
Light enters the eye through an opening that is what to light and accommodation?,"['reactive', 'destroyed', 'inactive', 'an object', 'it expands', 'kinetic', 'warm', 'inorganic']",A
What causes cancer?,"['the skin', 'smoking', 'pollution', 'cigarettes', 'asbestos', 'eating too much', 'potatoes', 'buffalo sauce']",E
How do you keep a cup hot?,"['less water', 'electricity', 'heat energy', 'adding heat', 'energy usage', 'insulation', 'squeeze', 'energy']",F
_ is how organisms grow and repair themselves.,"['complex', 'recycling', 'properties', 'fusion', 'fission', 'bacteria', 'mitosis', 'potatoes']",G
What feeds on plankton and nonliving organic matter?,"['barnacles', 'mollusks', 'animals', 'the sun', 'sharks', 'graptolites', 'bacteria', 'dogs']",B
What produces a diploid zygote?,"['peachleaf willow', 'flow of electrons', 'orchids', 'reproduction', 'most plants', 'plant reproduction', 'barnacles', 'insects']",D
What can be used to reveal what lies hidden in darkness?,"['a laser', 'night', 'photons', 'energy', 'electrical', 'blackness', 'heat', 'hidden health issues']",A
A protein-rich what leaks into spaces between cells?,"['rna', 'kinase', 'energy', 'plasma', 'fluid', 'keratin', 'cheese', 'antigen']",E
Which are muscles?,"['to move people', 'quadriceps', 'mechanical', 'critical organs', 'bones', 'heat or cold', 'joints', 'tendons']",B
What is the most likely reason someone might go over the speed limit?,"['hyperthyroidism', 'dehydration', 'stopping', 'falling asleep', 'cell phone use', 'hypothyroidism', 'braking', 'kinetic energy']",E
what causes the immune system to not work properly?,"['hiv', 'lack', 'ddt', 'p53', 'antibiotics', 'h2o', 'memory cells', 'hpv']",A
Electromagnetic energy enters the body through what part of the eye?,"['energy transport', 'pupil', 'iris', 'skin', 'eyehole', 'lenses', 'organ', 'nerves']",B
What can help clients to heal?,"['high pitched tones', 'pressure on the body', 'veins and arteries', 'looseness of dirt or compost', 'reusing materials', 'recovery time from fatigue', 'smelling pungent smells', 'staring at bright objects']",B
Organisms cluster around hot water inside cracks where?,"['loose soil', 'ocean floor', 'food and shelter', 'tectonic plates', 'the ground', 'allow growth', 'absorb light', 'survive']",B
What can extreme winds cause?,"['pollution', 'dehydration', 'flooding', 'kill them', 'friction', 'disease', 'influenza', 'waves']",C
Animals adapted to living within certain salinity ranges require great amounts of what to survive?,"['liquid', 'water', 'oxygen', 'air', 'sodium', 'grass', 'energy', 'atmosphere']",B
What help assemble the proteins?,"['something coming from a gland', 'a greek letter', 'microorganisms', 'polymers of nucleotides', 'eggs', 'sperm', 'white blood cells', 'flow of electrons']",D
If an object is made of a what then that object has the properties of that thing?,"['a drug', 'four limbs', 'energy', 'a prism', 'energy', 'heat', 'iron', 'calcite']",A
What is used to reduce bacteria in milk?,"['chemical messengers', 'protection', '70-75 degrees fahrenheit', 'ribonucleic acid', 'mild heating process', 'exposure to oxygen and water', 'microbes and mussels', 'melanin content']",E
What might happen to animals disturbed by humans?,"['direct damage to the lungs', 'abnormal cell growth', 'enormous damage to homes', 'they may provide humans with food', 'massive damage', 'they may not survive', 'they will always survive', 'they may befriend the humans']",F
What helps cells take up sugar from the blood in the body?,"['exercise', 'sugar', 'energy', 'energy', 'bones', 'pancreas', 'insulin', 'blood cells']",G
Sperm had to swim from male to female what for fertilization?,"['the flowers are pollinated', 'seed dispersal', ""that material's properties"", 'produce offspring', 'something coming from a gland', 'a compound that donates proton', 'metabolic reaction', 'organs within the body']",H
What do echinoderms use to communicate?,"['vision', 'words', 'sound', 'light', 'waves', 'acids', 'language', 'scent']",H
What use may some animals have for their vocal chords?,"['support', 'chiming', 'exoskeleton', 'courtship', 'circulatory systems', 'reading music', 'writing', 'communication']",H
Pollutants can harm ,"['air', 'lungs', 'people', 'health', 'humans', 'the skin', 'animals', 'cells']",D
what reproduces sexually?,"['orchids', 'mountains', 'viruses', 'humans', 'sea squirts', 'most plants', 'h2o', 'insects']",E
what have a circulatory system?,"['protist', 'fur seals', 'veins', 'mammals', 'animals', 'bacteria', 'mussels', 'sharks']",G
what food is required for space travel?,"['hydration', 'humans', 'energy', 'irradiated', 'heat energy', 'nutrients', 'proteins', 'survival']",D
what has a positive impact on an animal 's ability to be a carrier for life?,"['four limbs', 'staying frosty', 'staying isolated', 'prolactin release', 'staying warm', 'staying mad', 'coded genes', 'organic molecules']",E
 fungi are living things that cannot make their own what,"['food', 'cells', 'energy', 'fruits', 'h 2 o', 'nests', 'habitat', 'matter']",A
What has to happen for roundworms to reproduce?,"['fertilization', 'rapid expansion', 'plants growth', ""an organism's body"", 'permineralization', 'bioaerosols', 'temperature changes', 'competition']",A
What can be water vapor condensing in air be a hindrance to?,"['eating', 'driving', 'survival', 'rain', 'movement', 'farming', 'vehicles', 'cooking']",B
what can cause bodily tissues to swell?,"['gravity', 'chickenpox', 'bacteria', 'influenza', 'smallpox', 'viruses', 'skin tissue', 'weathering']",C
What tissue do neurons make up?,"['pdas', 'small', 'alveoli', 'animals', 'nerve', 'eardrum', 'ovaries', 'organ']",E
oil is formed by burial of decomposing algae being pushed down which increases what,"['volcanic activity', 'greenhouse gases', 'ocean acidity', 'kinetic energy', 'sea currents', 'pollution', 'nutrients', 'temperatures']",H
a disease that can be metastic occurs when the cell cycle is regulated how often?,"['often', 'no less', 'forever', 'leptospirosis', 'illness', 'heat or cold', 'no longer', 'electrically']",G
Animal long term survival requires what?,"['hibernation', 'breathing', 'glucose', 'planting', 'four limbs', 'sleep', 'jousting', 'crowing']",B
Which animal would use earth's magnetic patterns to find locations?,"['birds', 'bears', 'skunks', 'bats', 'salmon', 'squirrels', 'insects', 'frogs']",A
What does vision give you?,"['ability to eat', 'characteristics', 'ability to taste', 'ability to sense light', 'ability to sense sound', 'it gets more light', 'something that is self-aware', 'your sensory system picks it up']",D
What attracts animal pollinators?,"['chlorophyll', 'orchids', 'insects', 'gladioluses', 'honeybees', 'pollen', 'peachleaf willow', 'bushes']",D
what can cause harm to the eyes?,"['hypothyroidism', 'acetic acid', 'juice', 'water', 'pesticides', 'heating liquids', 'light', 'rays or beams']",B
Where do most fungi get their protein?,"['protein synthesis', 'loose soil', 'swamp vegetation', 'alveoli', 'dead organisms', 'by indirect light', 'glycopeptides', 'carbon dioxide']",E
What unit of measurement is moisture measured in?,"['barometer', 'water', 'liquids', 'inches', 'honey', 'measures', 'lamphreys', 'osculum']",D
What is lung cancer most often caused by exposure to?,"['chemical energy', 'carbon dioxide', 'asbestos', 'sunlight', 'water', 'fossil fuels', 'cigarettes', 'hydrocarbons']",G
What re the only organisms that can decompose biodegradable products?,"['fungi', 'pine', 'fires', 'plants', 'trees', 'viruses', 'fungus', 'spores']",A
Microorganisms in food causes what?,"['fungus', 'carbonation', 'pollution', 'influenza', 'freshness', 'disease', 'symptoms', 'food poisoning']",H
what happens when many muscles contract a little bit all at once?,"['heat is produced', 'to keep their body heat', 'biceps', 'sweating', 'digestion', 'rapid expansion', 'preventing heat transfer', 'death']",A
_ have good eyesight and sense of smell.,"['worms', 'crocodiles', 'vision', 'snails', 'phytoplankton', 'lizards', 'mammals', 'animals']",F
What chemical creates a cavern?,"['carbonic acid', 'heating liquids', 'hydrogen and oxygen', 'aqueous solution', 'salt', 'oxygen', 'hydrogen', 'flow of electrons']",A
What causes sweetness in foods?,"['hormones', 'heat', 'eukyarotes', 'glucose', 'glaucoma', 'gluten', 'lactose', 'enzymes']",D
what does gravity pull objects towards?,"['matter', 'oceans', 'satellites', 'earth', 'the sun', 'ground', 'force', 'atmosphere']",D
During what time frame do deciduous trees' leaves change color?,"['summer end', 'dry and hot', 'summer start', 'barrel-shaped', 'dry conditions', 'winter', 'after winter', 'climate']",A
What can feed at more than one trophic level?,"['all carnivores', 'producers', 'people', 'animals', 'chickens', 'grass', 'humans', 'omnivores']",H
microorganisms  can cause a what of illnesses?,"['single', 'range', 'toxins', 'bit', 'germs', 'disease', 'death', 'one']",B
What happens when humans become sexually mature?,"['coelenterates', 'communication', 'change an ecosystem', 'speed of movements', 'the skin wrinkles', 'breasts develop', 'heart stops', 'movement']",F
What can be seen with our eyes?,"['motion', 'sound', 'screams', 'laughter', 'sunlight', 'mirrors', 'echinoids', 'movement']",F
Alerting devices inform a person when they convert electrical energy into what,"['sound', 'batteries', 'air', 'heat', 'energy', 'action', 'photons', 'waves']",A
What does a mirror reflect?,"['our nearest star', 'focusing a lens', 'kinetic energy', 'sound waves', ""sun's heat"", 'heat energy', 'body water', 'visible energy']",H
Female monotremes reproduce by laying eggs and have no what?,"['alveoli', 'fusion', 'embryos', 'teats', 'rings', 'pollen', 'food', 'eyes']",D
what is burned to produce heat?,"['pine', 'wood', 'gravity', 'coal', 'clouds', 'oak', 'elms', 'air']",F
heating salt water leaves the salt where?,"['solid liquid gas', 'on the surface', 'solutions', 'epidermis and dermis', 'lowered energy cost', 'energy barrier', 'an object', 'near the shoreline']",B
"Cells are what, so they are the building blocks of organisms?","['most plants', 'so small', 'all matter', 'homogenous', 'so deadly', 'so fortunate', 'so big', 'bacteria']",B
Burning garbage can be used  to produce what?,"['warmth', 'heat energy', 'a slowing of global warming', 'gold', 'electricity', 'adding heat', 'mutant protection', 'carbon dioxide']",E
What is a tool that meteorologists use?,"['chemicals', 'feedback', 'specialized', 'several', 'visibility', 'communication', 'backbones', 'satellites']",H
What occurs in animals as they respond to changes in their habitat?,"['starvation', 'evolution', 'arousal', 'relocation', 'resistance', 'dependency', 'leptospirosis', 'movement']",B
"Where can slime mold, a fungus like protist, most likely be found?","['in a log cabin', 'swamp vegetation', 'mouth of rivers', 'an area swollen with pus', 'in decomposing matter', 'germy surfaces', 'on a new car', 'on a mushroom dish']",E
What direction does something that has oxygen-rich blood go?,"['mouth of rivers', ""the body's largest organ"", 'move to different locations', 'earth orbiting the sun', 'move to another area', 'to move people', 'animal transport', 'away from the heart']",H
creating paper may cause,"['physical weathering', 'something to move', 'destroying life', 'it expands', 'greenhouse gases', 'contamination', 'pollution', 'harmful substances']",C
Animals with better what have a positive chance of reproduction?,"['hormones', 'senses', 'glycogen', 'traits', 'pigeons', 'standards', 'morals', 'ideas']",B
Which is not a cell?,"['cigarettes', 'chlorophyll', 'leptospirosis', 'layers of fat', 'an object', 'anemia', 'all matter', 'influenza']",H
where are bacteria the most diverse and abundant group of organisms?,"['our planet', 'the sun', 'sponges', 'flagella', 'a hosta', 'pacific', 'outer space', 'h2o molecules']",A
Sedimentary rocks are formed by ,"['a solute', 'calcite', 'weathering', 'graptolites', 'salinity', 'rainfall', 'movement', 'thrust']",C
What is common in males of the same species?,"['competition', 'dancing', 'mating', 'traits', 'females', 'biceps', 'allergies', 'hormones']",A
A hemisphere tilted toward the sun is likely to have what?,"['higher taxes', 'colors of the spectrum', 'fewer automobiles', 'wavelengths and photons', 'higher temperatures', 'rays or beams', 'electromagnetic energy', 'higher mountains']",E
What can scraping oneself cause?,"['attention', 'disease', 'death', 'swea', 'friendship', 'injury', 'mildew', 'reward']",C
Ozone depletion increases the risk of,"['skin cancer', 'more explosive eruptions', 'ground to shake', 'global warming', 'longer times required to tan', 'climate change', 'fewer minerals in soil', 'pollution']",A
What occurs when substances react with one another?,"['something that causes allergies', 'metabolic reaction', 'refract or absorb', 'transfer of electrons', 'the bending of a ray of light', 'food poisoning', 'communication', 'oxidation reaction']",D
What decreases when we decrease the amount of cars traveling to one place?,"['temperature', 'heart rate', 'climate change', 'pollution', 'clean air', 'forces', 'burning fossil fuels', 'gene flow']",D
Earthworms have the amazing capacity to regrow segments that:,"['reproduce', 'tadpoles', 'loose', 'form sand', 'are still attached', 'allow growth', 'break off', 'fungal']",G
where are nonmetals far fewer in number?,"['mountains', 'periodic table', 'snow ice and rock', 'road bends', 'plate tectonics', 'si units', 'trucks and cars', 'melanin content']",B
What does bacteria do?,"['be a medicine', 'morph into a virus', 'exhibit learned behavior', 'cause people to become sick', 'dividing into two parts', 'grow and divide rapidly', 'decomposing dead organisms', 'remove waste from the body']",D
What detects and responds to the daily cycle of light and darkness?,"['deep-sea dwellers', 'fens', 'bamboo', 'amoeba', 'oak', 'asteroids', 'apples', 'rocks']",C
What does plant reproduction require?,"['energy', 'energy', 'bloom time', 'insects', 'snow', 'animals', 'rivers', 'clouds']",F
What releases oxygen during the day but not during the night?,"['humans', 'trees', 'dogs', 'cacti', 'cats', 'oak', 'ferns', 'apples']",G
What occurs in response to a change in the environment?,"['adding heat', 'fossil fuels', 'agriculture', 'animal survival', 'movement', 'root growth', 'speciation', 'relocation']",G
What is involved in the cellular process of mitosis?,"['most plants', 'layers of fat', 'a computer', 'energy', 'chemical energy', 'centrioles', 'energy', 'animals']",F
What do some light bulbs convert other energy into?,"['water vapor', 'basic building blocks of life', 'gasoline', 'light and heat energy', 'an electron microscope', 'plasma', 'heat or cold', 'hydrogen and oxygen']",D
Orbiting spacecraft reentering the Earth's atmosphere,"['lose energy', 'dormant state', 'to move people', 'migrate', 'inactive', 'threatened', 'rays or beams', 'it decreases']",A
What can lead to the formation of multicellular embryo in venter?,"['something that makes plants green', 'something made from fermented ricce', 'a compound that donates proton', 'by wind and rain', 'reproduction', 'fertilization of gametes', 'metabolic reaction', 'heat produced']",F
pollutants have a negative impact on all what,"['tractors', 'circulatory systems', 'near the shoreline', 'living things', 'electrical energy', 'pavement', 'potholes', 'important habitats']",D
What do plants conserve?,"['energy', 'sodium', 'oxygen', 'protein', 'air', 'nitrogen', 'water', 'plasma']",G
Dropping an object into a lake causes what?,"['replication', 'heat energy', 'vibrations', 'magnetism', 'flooding', 'contamination', 'pollution', 'nourishment']",C
Most buried garbage has what impact on the environment?,"['good', 'neutral', 'positive', 'reduced heat', 'erosion', 'negative', 'protect them', 'uncontrolled']",F
What contains deoxyribonucleic acid but not much else.,"['minerals', 'bacteria', 'loose soil', 'pollen', 'viruses', 'anemia', 'pdas', 'vertebrates']",E
powerlines cause harm to what,"['soil', 'air pollution', 'cells', 'light polllution', 'animals', 'amphibians', 'organism', 'an object']",G
What about an object can cause objects to be pulled towards planets?,"['phase', 'structure', 'energy', 'means', 'wind', 'energy', 'weight', 'sunlight']",G
When does something receive sun?,"['at night', 'it gets heated up', 'rays or beams', 'during the day', 'by indirect light', 'in darkness', 'after dusk', 'solar energy']",D
What are some invertebrates protected by on their backs?,"['fur', 'parasites', 'barnacles', 'shells', 'coats', 'bones', 'bushes', 'epidermis']",D
What make and store colorful compounds?,"['can be organic', 'angiosperm', 'jellyfish', 'some anthozoans', 'chromoplasts', 'trees and flowers', 'pickles', 'sea anemones']",E
What lack respiratory and excretory systems?,"['deuterostomes', 'barnacles', 'cigarettes', 'graptolites', 'fish', 'humans', 'kalenchoes', 'birds']",A
What do ancathostega have four of?,"['eggs', 'feet', 'wings', 'alveoli', 'lungs', 'ovaries', 'rings', 'limbs']",H
What is something people can survive only a few days without?,"['shelter', 'food', 'o3', 'nacl', 'urea', 'h20', 'h2o', 'salt']",G
Many plants respond to the days growing shorted by doing what?,"['colder and wetter', 'scattering seeds', 'resistance activities', 'decrease bodily water', 'evaporation', 'exfoliation', 'bending light rays', 'reusing materials']",B
what requires stamina to succeed at physical activities?,"['mushrooms', 'mammal', 'trees', 'bullfrogs', 'oxygen', 'lobsters', 'humans', 'pigeons']",G
At what trophic level is a plant?,"['lower trophic level', 'higher trophic level', ""the body's largest organ"", 'vegetation', 'something that is self-aware', 'it needs them', 'middle trophic level', 'highest trophic level']",A
The windiest side of a mountainous peninsula also has the most of what?,"['mountain', 'peninsula', 'precipitation', 'body water', 'heat energy', 'rainfall', 'windward', 'kinetic energy']",C
Heating an egg results in chemical _.,"['energy', 'voltage', 'synergy', 'burns', 'chains', 'heat', 'changes', 'energy']",G
Which of the following is a characteristic encoded in DNA?,"['gangrene', 'negative', 'positive', 'leptospirosis', 'eye color', 'hot summers', 'resistance', 'morse code']",E
"Atoms make up many things, like what?","['glass', 'matter', 'a computer', 'fuel cells', 'copper', 'viruses', 'light', 'energy']",F
what can be used for separating a solute from a volatile vehicle,"['strainer', 'evaporation', 'sweating', 'water vapor', 'energy', 'vaporization', 'more solute', 'oxidation']",B
Most of the universe is composed of what separated from atoms in stars?,"['energy', 'joules', 'nucleus', 'matter', 'oxygen', 'rna', 'atoms', 'energy']",G
"Cells converting from oxygen and carbohydrates into carbon dioxide, water and energy is a requirement for what?","['grow', 'plants', 'health', 'life', 'food', 'trees', 'body', 'growth']",D
what changes an ecosystem drastically?,"['70-75 degrees fahrenheit', 'moving over land', 'rapid changes occur', 'occurs over a wide range', 'a surface not sterilized', 'feedback mechanisms', 'changes in size', 'uncontrollable burning']",H
what typically travel long distances?,"['supersonic', 'spiders', 'humans', 'cars', 'trains', 'ants', 'manatees', 'skateboards']",G
What requires sunlight?,"['water', 'leaves', 'wood', 'sugar', 'gasoline', 'animals', 'nematoda', 'jellyfish']",B
What can cause rocks to break down?,"['wind barriers', 'protective barriers', 'stone sealers', 'wind', 'mines', 'water', 'erosion', 'gravity']",F
Adult tulip bulbs are what shape?,"['barrel-shaped', 'a prism', 'something to move', 'fertile', 'epidermal', 'solid liquid gas', 'revolving', 'reflecting light']",A
What is part of an animal's excretory system?,"['alveoli', 'garbage chute', 'pollen', 'glucose', 'bloodstream', 'kidneys', 'food', 'intake']",F
