question,choices,answer
coconut lime tea,"['2 black tea bags    12 limes thinly sliced    3 cups coconut water heated    raw honey optional pour into a mason jar and let steep for ten minutes pour over ice', '2 black tea bags    1/2 lime thinly sliced    3 cups coconut water heated    raw honey optional pour into a mason jar and let steep for ten minutes pour over ice']",B
"To prepare the baking dish for chicken parmigiana,","['coat the bottom of a baking dish with 2 cups of pasta sauce', 'coat the bottom of a baking dish with 2 teaspoons of pasta sauce']",A
how to strike a match on a zipper,"['open the front fold of your pants to expose the zipper use one hand to stretch the fabric of your pants so that the cargo pocket on the back is as straight and flat as possible hold the match in your other hand press it into the top of your zipper and strike downward with light pressure', 'open the front fold of your pants to expose the zipper use one hand to stretch the fabric of your pants so that the zipper is as straight and flat as possible hold the match in your other hand press it into the top of your zipper and strike downward with light pressure']",B
To use pliers properly.,"['grip the stuck object with the pliers release then grip the pliers firmly and pull', 'grip the stuck object with the pliers then grip the pliers firmly and pull']",B
Speed up healing of cold sore.,"['dab rubbing alcohol on spot', 'pour rubbing alcohol on spot']",A
How to pave a kitchen slab?,"['it is better to use charcoal on a kitchen slab to bet better finishing and durability', 'it is better to use granite on a kitchen slab to bet better finishing and durability']",B
To get relief from chapped lips.,"['keep the lips moist and apply an oil based organic lip balm', 'dampen  green tea bags and apply it on chapped lips for 10 minutes to get relief']",A
Remove duct tape from mouth.,"['blow on the tape to weaken adhesive', 'lick the tape to weaken adhesive']",B
How to put a fitted sheet on a bed?,"['start with a bed full of covers and pull each corner over the mattress over top of all the other blankets', 'start with a bare bed and pull each corner over the mattress corner and tuck underneath the matress']",B
How to peel a banana.,"['turn your banana inside-out and focus on the nubby pointed tip at the opposite end pinch this tip between your first finger and thumb this will split the skin of the banana allowing you to peel it back', 'turn your banana upside-down and focus on the nubby pointed tip at the opposite end pinch this tip between your first finger and thumb this will split the skin of the banana allowing you to peel it back']",B
To make Toffee Sauce with bananas.,"['take 56g / 1/4 cup unsalted butter 200g / 1 cup light brown sugar 1tbsp black treacle 240ml / 1 cup double cream and 2 bananas heat up all the ingredients in a pot on a low heat for 15 to 20 minutes chop up the strawberries and add to the toffee sauce', 'take 56g / 1/4 cup unsalted butter 200g / 1 cup light brown sugar 1tbsp black treacle 240ml / 1 cup double cream and 2 bananas heat up all the ingredients in a pot on a low heat for 15 to 20 minutes chop up the bananas and add to the toffee sauce']",B
How do I change up the colors in my home,"['go shopping and get all new furniture of a different color', 'go shopping and get all new furniture of a different shape']",A
how do you experiment with something?,"['use it', 'test it out']",B
What is the best way to apply frosting spray to a glass window?,"[""spray the window using large back and forth motions to cover the surface evenly hold the frosting can at least 12 inches from the window's surface to avoid splotches and runs"", ""spray the window using small back and forth motions to cover the surface evenly hold the frosting can at least a foot from the window's surface to avoid splotches and runs""]",A
How do you proof dough for baking bread?,"['place dough in a lightly oiled bowl and cover with plastic wrap and a tea towel place in a warm spot till dough has doubled in size', 'place dough in a light colored bowl and cover with plastic wrap and a tea towel place in a cold spot till dough has doubled in size']",A
Use the resin to affix the image to the bottle cap.,"['use a spatula to place the resin for several minutes on a hard flat surface to ensure hardening', 'using a measuring spoon pour the resin over the affixed image in the bottle cap and allow to harden']",B
how to sanitize a toothbrush,"['rinse the brush thoroughly under warm or hot water before and after every brushing     place some antibacterial mouthwash into a small toilet bowl so you can soak your toothbrush in it for about 15 minutes (any longer and you risk damaging the bristles)', 'rinse the brush thoroughly under warm or hot water before and after every brushing     place some antibacterial mouthwash into a small cup so you can soak your toothbrush in it for about 15 minutes (any longer and you risk damaging the bristles)']",B
Remove skin from fish.,"['take off with dental floss', 'take off with chop sticks']",A
"To make s'mores without a campfire,","['assemble the ingredients on a plate and microwave them', 'put the ingredients together and eat them raw']",A
To make your hair soft.,"['cut your hair short all of the hair will be soft and fresh if you want it even softer you can use moroccan oil on it after the shower just a few drops distributed throughout', 'coat it in coconut oil and put a shower cap over it for an hour before shower wash and condition as usual']",B
How do you make a picture look aged and weathered?,"['lay the picture on a flat surface and dip a paintbrush in a mixture of water and coffee spread the mixture onto the picture', 'lay the picture on a flat surface and pour a paintbrush in a mixture of water and coffee spread the mixture onto the picture']",A
